Date,AAPL,MSFT,GOOG,AMZN,TSLA
2019-02-11,0.017148956607175414,-0.004314569508664712,-0.014757059413023965,0.00218807391677478,0.013765196844486072
2019-02-12,0.006438350124811754,0.009221853275350966,-0.0026293027511966605,0.005366033347312671,0.014532968636397303
2019-02-13,-0.013011082164856691,0.01601926412264576,0.010419865070266265,-0.011464541712669307,0.02094884670796393
2019-02-14,-0.01825884678253631,-0.0016698625034391457,0.009199144453892139,-0.01147626097603005,0.026659689119134855
2019-02-15,0.00970977024983899,0.017667654113366016,0.03687693349367693,0.020251628033525426,-0.004175085469236062
2019-02-18,-0.016542036584578534,-0.021532785007057686,-0.01665228029204857,-0.011006037985571648,-0.0058327604602940175
2019-02-19,0.018063335865099894,0.012695611192161893,0.0309479032897777,0.017108842196438934,0.11355824605425946
2019-02-20,0.014001157122333519,-0.0014583936362653205,-0.01093380691889756,0.003682436608824613,-0.003443052144529779
2019-02-21,0.01578178598104074,0.017191500068099108,0.012173979347739339,-0.0004774608927955448,-0.03735037160314425
2019-02-22,-0.007612006500377744,0.006425801774211148,0.003768448619591247,-0.017092863341628073,0.003291150834569212
2019-02-25,0.009156157175315816,-0.005078934241092847,0.002161544636638313,0.0020338529375194536,-0.03299777401662629
2019-02-26,0.00860120414773724,0.013492774183642808,0.023628427000299324,0.0324732364360063,-0.028763427736754332
2019-02-27,-0.01751588695038464,-0.004736258216531675,-0.0007024538065323327,0.003534886019625816,0.12252437919295622
2019-02-28,0.012896959876628422,0.023930592938153028,0.02836596254589896,0.031840551710359266,0.011385699360096924
2019-03-01,0.016688270299766605,0.0014614160534627274,0.0024245027629701266,-0.003437779877346725,0.011642716897432015
2019-03-04,0.048048019840838174,0.008275801244428171,0.027328295877145248,-0.0018143494832099094,0.015583721709993226
2019-03-05,0.023340069609734337,0.016929912803530955,0.0008709740538361821,-0.0029591515419240544,0.035917483131238326
2019-03-06,-0.01333391852767063,-0.005829225947854733,-0.006258241454029645,-0.016806890745312608,0.06261197903349713
2019-03-07,0.014167495246272921,-0.016664095468830853,-0.001697451737913136,-0.01299651795602097,0.03204879436076369
2019-03-08,-0.014586827551143156,-0.011018521650013158,-0.0030867177980244964,0.006685799704457374,-0.04713245452981796
2019-03-11,-0.005354022221807697,-0.00951047309056563,-0.015061419297981993,0.0163917711710031,0.008511577857703845
2019-03-12,-0.024028142541832942,-0.0038490083626803173,0.01926144155987508,0.020640195036100373,-0.05259667409670632
2019-03-13,-0.008372352506524794,0.011296387281025222,-0.006314696792610985,0.004963956757431109,0.02320712369989697
2019-03-14,-0.017296273095442016,-0.012123310795607134,-0.05435876620720248,-0.04865750097403865,-0.0392620360652135
2019-03-15,-0.023764055793837446,0.005700477152815742,-0.02324892453311722,-0.02085779373120422,-0.014243783736776372
2019-03-18,0.030442227510976805,0.0020496892682881906,0.02541421629293361,0.017950490522664175,-0.008217544148220624
2019-03-19,0.010704019348923621,0.010168197763143594,0.00015812614386301327,0.005152413708814141,-0.005446392206429951
2019-03-20,0.0036771834795712444,0.011498202505004551,0.02789248876099104,-0.0019502392148142977,0.08408437459348694
2019-03-21,-0.037961502386538615,-0.02728231570027473,-0.01693678743503424,-0.01683281624230004,-0.04694493450326109
2019-03-22,-0.002806461333926147,-0.008027666773456232,-0.012722670826777582,0.0042124008260562285,0.007448913813423275
2019-03-25,-0.012578855645283493,0.003639755468521244,0.002165073953102281,0.012355147339418115,0.019187820406839196
2019-03-26,-0.015322079774067854,-0.01735676804479691,-0.003228513963951296,0.001030781741444331,-0.00920754910547783
2019-03-27,0.003753986627654582,0.019622700261090475,0.002938552623061197,0.015087003105577423,0.000723892631857348
2019-03-28,-0.0029991517117398114,0.012718237182080872,0.016402548690081176,0.02316281631544581,0.05287188095410955
2019-03-29,0.0018122865386966946,0.010499364054925131,0.0015757983647708418,0.00845907030521853,8.285801792862202e-05
2019-04-01,0.0033441437578218824,0.010395049519589028,-0.0047957567596156325,0.032730828321502425,-0.027773355959327617
2019-04-02,-0.023086852933304147,-6.280274553416287e-05,0.003691094630641878,0.007660542704239104,0.014016490809377169
2019-04-03,0.0011420171531475454,-0.01066417791514318,-0.004010767744951904,-0.014978216955996215,0.030105769146300476
2019-04-04,-0.0015755092818615646,-0.011557421735316376,-0.0105468628850105,-0.0020903501646220013,-0.023425974082119883
2019-04-05,-0.015185516364855323,-0.006721954459402268,-0.004589074198696141,-0.014254913674216385,-0.02540211404304893
2019-04-08,0.00606657594409965,-0.014564168062637495,-0.024273404487200723,-0.025879444111066796,-0.015748192181094467
2019-04-09,0.007656196312133323,0.02484938916871804,0.026000252087106546,0.017566895653202907,0.01667453176043132
2019-04-10,-0.018820203536796698,-0.01261409361982091,-0.015701167819670903,-0.009012751192139734,-0.04246068094949618
2019-04-11,0.011857930572320763,0.028438126797797336,0.016141159462728094,0.022834632590366555,0.04031554929033643
2019-04-12,-0.006698955602676193,-0.0012505084155050028,-0.0024699686161830936,-0.0012289118380663933,-0.02898848093346884
2019-04-15,0.0018829675607365814,0.008134530733437506,0.023893716021660127,0.02879562179157502,0.08605726849593243
2019-04-16,-0.014079384029612507,0.0022691349474046607,-0.0006098629699984315,0.03160963636037306,-0.028523055677073694
2019-04-17,-0.015538312367334828,-0.01801698042694555,-0.0418850391197364,-0.03591667329804116,-0.050722638685283594
2019-04-18,0.004420542662187055,0.007798295169760827,0.030135927824752162,0.0320862283755492,-0.002310699809117467
2019-04-19,-0.016721448593774557,-0.00450317707879766,-0.024795113965155324,0.011986710668353107,0.026499473105549676
2019-04-22,-0.008068803276258474,-0.027581649658378282,0.0018957353316484404,-0.008918275481008875,0.03562328327012931
2019-04-23,-0.030751751634180535,-0.02828582081527331,-0.02308956784494276,-0.022612088129869923,-0.04068176936532186
2019-04-24,0.013944363365878454,-0.004256924124121375,3.075178788769506e-05,0.0028799948213400484,0.024372041668531352
2019-04-25,0.015733696482616688,-0.0037969563625309677,-0.017762453471741102,0.01223222582902106,0.014653290080259618
2019-04-26,-0.013699181476129807,0.011428561216130673,0.003159418410276116,0.02020501501854821,0.0018862613641723591
2019-04-29,0.042929662405309044,0.05233094272046057,0.03529137254370296,0.05182213232685329,0.06458014439119641
2019-04-30,0.02897790784283627,0.00723757651693413,0.02120814277838945,0.03302435297515127,-0.0339403709732089
2019-05-01,-0.02246336072035915,-0.04157470650128192,-0.030930693674950493,-0.018109761320883266,0.025289575643993256
2019-05-02,0.002882499269373895,0.02363712091628134,-0.005827819426553527,-0.023101363143454012,-0.0016323410821939
2019-05-03,0.00913092062272347,0.006066925088790365,-0.021899147733788427,-0.009524123946275775,-0.04614815004791517
2019-05-06,0.014888218595944247,0.015189779745897969,-0.0006400707011599005,-0.0023593828951884444,-0.026870599067054135
2019-05-07,0.00012539705051306527,0.012943558376229403,-0.006704782652876662,0.007431397226547398,-0.016564013943457412
2019-05-08,-0.01459392509561086,-0.010922248180967875,-0.023567538627613294,-0.025353478409393504,-0.05729915290525889
2019-05-09,0.04099402486066106,0.028465785199193627,0.016835885874748602,0.024874052527587676,0.026667139625735192
2019-05-10,-0.003065439550504867,0.006317890331666742,0.012292064112638945,-0.0011439388956380192,-0.01531472437332515
2019-05-13,-0.0041556321652023165,-0.03266212349275699,-0.03772006490438029,-0.006456127612965656,0.0384119923829882
2019-05-14,-0.0036312058018435067,0.005442751035589888,0.00574299686095836,0.05087673585197616,0.045562006786074916
2019-05-15,-0.0011896873805851138,-0.01300249310549717,-0.028278906516495894,-0.014439159869138796,-0.03691517321169624
2019-05-16,-0.027281051048897775,-0.02656209206796689,-0.035695924321717865,-0.0026707786602816475,0.004275782473082801
2019-05-17,0.0012281755462901778,0.020570645183931813,0.011583607009993946,-0.002462413948185471,0.0583137902382993
2019-05-20,0.012252294257456775,-0.005000715889504015,-0.001475580618565786,-0.013653477327386976,-0.04271029858561182
2019-05-21,0.0200588733510636,0.038913845256133284,0.006575009856023772,0.024379556941984903,-0.002821095417805397
2019-05-22,-0.008430635855859792,-0.013127511413596915,-0.02057296397711983,-0.014154382100690865,-0.04019308557019896
2019-05-23,0.006840786042362268,0.004291005219855926,0.0009126172252915676,-0.011554264777935974,-0.01599814421789092
2019-05-24,0.016616144706756986,0.018117706274128453,0.0008227680400516579,0.008793571021501911,0.036888591015911354
2019-05-27,-0.032263158434730155,-0.01431918855743286,-0.025481737615386968,-0.012593015484728132,-0.04991803161445996
2019-05-28,-0.03499411441892186,-0.044633704927153905,-0.03190226388702955,-0.028354190077672037,-0.0630353885960171
2019-05-29,0.014261702870193238,-0.011831640623224615,-0.0026297857050665563,-0.02073320089835773,-0.01919245426278582
2019-05-30,0.0023443562929126305,-0.00936943372911725,-0.009148382384195464,0.00889011489598146,-0.020143371269781385
2019-05-31,0.018234858421404487,-0.002175095795510451,0.011285298831378299,0.03001266832487337,-0.06713389056728347
2019-06-03,-0.0146750095259085,-0.0020050601639978183,-0.008061808454935537,-0.001239153119368397,-0.028657859164526234
2019-06-04,0.0031343749363648143,0.0004063565504539568,0.01663789905551849,0.012650246890699934,0.020518620357792727
2019-06-05,-0.006913770334850855,-0.01072934938302772,-0.013184009998284951,-0.00432670646622102,-0.021988192793046757
2019-06-06,0.007230200946391596,0.03243135320946511,0.02982878318269888,0.018686856937308427,0.059664372244951025
2019-06-07,-0.006837137421091599,-0.03101247917799621,-0.030928216047294788,-0.052953973435747925,-0.03319926046049759
2019-06-10,0.0017601685147055068,0.02350672424745004,0.016527257548377472,0.010684989057276661,0.03866559358583488
2019-06-11,-0.04318340934157827,-0.025726404075268938,-0.015263041093159346,-0.04353974222692458,0.007622469260815112
2019-06-12,0.008212335090176603,0.00042921752513014333,0.011010632469620196,0.04170070622037114,0.019264638994892502
2019-06-13,0.006392545587078136,-0.0013771521772875106,-0.010181971028040193,0.008238307135152834,-0.027283702985001823
2019-06-14,0.0028315286294691155,-0.004020795590941484,0.005165511403161016,0.00703500992981132,0.03918278136885589
2019-06-17,-0.008892075346801476,-0.009209186184122475,-0.020287577078423324,-0.02072448004690708,-4.88548293168245e-05
2019-06-18,0.01664834507898716,-0.0005241106469179302,0.016169745740647334,0.03127341851171894,0.03103197527093826
2019-06-19,0.03922153636832526,0.01665872811067981,0.0031756807189753378,-0.015758065190242587,0.06953608671975764
2019-06-20,0.014579660646712789,0.009444626081594576,0.012666394628563227,-0.006590223197587508,0.09387767657260371
2019-06-21,0.003993743072723266,0.0044628171249299076,0.0130187808490565,0.015454801992238254,0.016717898695050026
2019-06-24,-0.014545578363358791,-0.003302674589280019,0.019118023423909225,0.027010459448831403,0.057031992667029296
2019-06-25,-0.008916250510384138,-0.018664673369065188,-0.013633845269715339,-0.012004763422692855,0.026155911589023306
2019-06-26,-0.0327279912101468,-0.0016991884176287275,-0.01261117995134109,-0.018557274146075775,-0.053827337020956656
2019-06-27,-0.03196988603844697,-0.010451550807422438,-0.013662451015724275,-0.03437419367198791,-0.06618200615293612
2019-06-28,-0.005379894413071407,0.018589924636662092,0.004166293345153171,-0.017560223675491593,-0.008430978452245497
2019-07-01,-0.004108701528010794,-0.03781036899776724,-0.020799619831772476,-0.0238732957423734,0.009167599966898976
2019-07-02,0.038660340411193816,0.04120283289717275,0.028232604749844903,0.01293575175611239,0.11943922071529656
2019-07-03,0.0025826203131404935,0.0022582909320234545,0.0015131617653487694,0.004610179140463355,-0.0014253131939823138
2019-07-04,-0.010175050210626035,-0.013707805399628792,-0.010296216754744236,-0.01856549648439121,-0.03437432648980221
2019-07-05,0.0035343206180527,-0.0006259871696429054,0.020722158116630363,-0.030245201313372605,0.042048653177026774
2019-07-08,0.026507605321260508,-0.008967283110117297,-0.0012938992739834898,-0.004520204625950264,-0.03651619442246912
2019-07-09,-0.014290421747008009,-0.02387875907582304,0.007221254990141812,0.00982779209850726,0.03832842654830948
2019-07-10,0.015936430295373283,-0.0037179434418042057,-0.004208711554258726,0.00689542337689053,-0.033923636412608094
2019-07-11,0.015761586271102912,0.007819573954334968,0.0034781913938135567,0.0169055878773281,0.02688080119512226
2019-07-12,-0.005887505065136134,0.011562743180778767,-0.01042857737819991,0.006020095111403334,0.017070887987108874
2019-07-15,-0.004850980807494687,0.001335123712977282,-0.017481587399697185,0.004935498011422013,-0.012067714596200707
2019-07-16,-0.009148216763392392,0.007914921974253586,-0.008181475163181684,-0.025432289093450078,-0.06012948815844543
2019-07-17,0.013604901256819568,-0.007277023909217806,0.023711354953925623,-0.020022453592084877,0.06828600579716149
2019-07-18,0.00564260119752813,0.0028727165070043803,-0.004222951814583653,0.0054784889899874845,0.0018931442195411208
2019-07-19,0.02362936432390006,0.017780243756227998,0.01774540916908851,0.011114605960362844,0.018337075603885644
2019-07-22,0.007593589335320727,-0.016970634130917817,-0.024232847078906272,-0.0036923167262150614,0.00027209117849569253
2019-07-23,-0.0023198665653523243,-0.000991809896096485,0.0034092763712341156,-0.007365831994887939,-0.026105752567952556
2019-07-24,0.005336758149387721,-0.00889658566544449,0.002531576986860129,-0.026423065743422347,0.0346330857315551
2019-07-25,0.010915558669461367,0.011058141858040882,0.021758686138752426,0.04073512591537831,0.05283879867813557
2019-07-26,-0.03571964757625934,-0.040559915437098026,-0.039055262346831765,-0.03464223799241828,-0.018094982202985666
2019-07-29,-0.01324073126461811,-0.006155729180893577,-0.017067737104572656,-0.02163900016171716,-0.06073034350968465
2019-07-30,-0.017221744035425868,-0.02901951336522035,-0.03255662080298405,-0.009877785737239853,-0.053000696682256265
2019-07-31,0.05445272354996655,0.04355773328199697,0.04008958253400419,0.025716099131632753,0.06892995556582382
2019-08-01,-0.01021487898514506,-0.004962558327334832,0.028600123609509476,0.009813609182020233,0.0447331184926123
2019-08-02,-0.012785815482056262,-0.008756953931530531,0.015437493858849738,-0.006242884517571268,0.059442916930317446
2019-08-05,0.015655826878525847,0.003523341803068014,0.014731879024866723,0.025482564912420846,0.03689001225979793
2019-08-06,-0.0302638662449487,-0.029632083103911633,-0.026985000751667543,-0.02667200356589916,-0.006313527318433154
2019-08-07,0.004971004364672682,-0.013825107866034525,-0.0004030717996680311,0.006485788903145551,0.02120125581888299
2019-08-08,0.02317538048210399,0.02691250962027758,0.026274413835427834,0.022024203482748028,-0.030836876138625846
2019-08-09,0.010049178157668148,0.009839335007920225,0.01142054054732422,-0.010156395595827816,-0.027488245722635307
2019-08-12,0.02261845492665615,0.015081037365865413,0.023184192987210972,0.019046772643710685,0.023169198150514214
2019-08-13,0.020302912582692123,0.007268944101007202,0.010814048778959195,0.0030724007563940336,-9.31705311114639e-05
2019-08-14,-0.004843435309296096,-2.3720460614606864e-05,-0.007862466097503629,0.014507884467763743,-0.03191690222007859
2019-08-15,-0.002378089378088033,-0.007039887824086266,0.015033201067714774,0.008289167715882062,0.03959942553369111
2019-08-16,-0.028557193432087513,-0.015441432894145679,-0.004265080448055625,-0.009233349613007813,0.020123456302310938
2019-08-19,-0.009038666121028327,0.012714660034945924,0.03426417900304668,0.01299541783313063,-0.004314881416524696
2019-08-20,0.030686366114146324,0.041761532877548246,0.02278422116779799,0.019673693252551194,0.01908139708156331
2019-08-21,-0.025712685985247452,-0.029071729098801846,-0.03545297574387185,-0.04071733737283223,-0.030615519002437086
2019-08-22,0.006110214113110635,0.02479135912324759,0.0007822194353708234,0.02236874679255818,0.002127105941364116
2019-08-23,0.00039179422478929915,0.009446977041340565,-0.01019283990332287,0.0030151018611628277,0.004982520296902493
2019-08-26,0.011315773288012476,0.0117628994504122,0.04185252140065843,0.015509518077202022,0.004372034048345519
2019-08-27,-0.011172443414088629,-0.014494072155767923,-0.01903848889333115,0.0034116153402616867,0.03674707767637786
2019-08-28,-0.010116274958523963,-0.017412385329144686,-0.005403975903385483,-0.01715235617236366,0.012203163797478211
2019-08-29,0.005479432496222403,-0.01584783950054236,0.014296079085914792,0.03165146267378249,-0.010598540930202627
2019-08-30,-0.00642643995303438,-0.0002564162466487385,0.0023943996922459743,0.010115372139573031,0.06770964084050823
2019-09-02,-0.0021780319425901418,-0.011607400501768228,-0.02484778392973286,-0.02693668255895787,-0.013314749296218897
2019-09-03,0.03756377513790565,0.018899480942100144,0.023374193077983385,0.021725858286503863,0.06952265688112935
2019-09-04,0.05232705863156917,0.02869082716035698,0.023078707428898504,0.04260381812219616,0.06248697253441082
2019-09-05,0.038615009484840535,0.03405561902787335,0.02345670755626328,0.03495388028842461,0.07055742474408278
2019-09-06,0.01792825503447415,0.019086749966033212,0.02893396636795953,0.03971585802803146,0.0712874215381587
2019-09-09,0.01446565106481934,0.00790492266263998,0.010090580178824471,0.027648119972506935,-0.012731292735596478
2019-09-10,0.008820644243593634,0.001127685972149628,0.0034869599385007888,0.022937103778005508,0.015310127788375594
2019-09-11,0.002324961713006557,-0.015932655666620055,0.0026491549850200524,0.007617273961680215,0.07481191005893217
2019-09-12,-0.004815337157922928,-4.3881709282933556e-05,0.0018395785617977278,0.024294723598317303,-0.0008204185413690501
2019-09-13,0.0070134341660097466,0.01303889731510588,0.01098929776596358,0.0027139458277385398,0.01580626754328507
2019-09-16,0.02303127067778088,0.0024158270370562285,0.009690595925387457,-0.0018974626560469554,0.05443347456907954
2019-09-17,-0.02931567301837268,-0.02678592932430568,-0.016963968230727655,0.004413987634828809,-0.021797059737389435
2019-09-18,-0.009802881592261281,0.01838653986989036,-0.013072025331027803,-0.03760506824739407,0.0048533890725837026
2019-09-19,-0.008731572995350656,-0.018954813336689247,-0.00260739658787168,-0.003656734552646701,-0.025102985190527338
2019-09-20,-0.024419621902313282,-0.004708732923672576,-0.0008982508756986141,-0.007099639903433652,0.050682230205176815
2019-09-23,-0.020181992432693363,-0.0332975786734554,-0.03177114374399437,-0.027916301948143984,-0.016588359251023754
2019-09-24,-0.0034739729499640992,0.0026045727681980324,-0.01645094664413993,0.013976810440814447,-0.006457746798663844
2019-09-25,0.023911455831908235,0.020967374735562982,0.023498843577595574,0.029171376954872708,0.03974461352960956
2019-09-26,0.014344961914188659,0.02744686257344653,0.02044660855843694,0.029862250812065394,0.01727486281053503
2019-09-27,0.030418923257362174,0.011994312590431155,0.03885731626903843,0.02627757092293459,-0.01706053690930165
2019-09-30,0.003971231164724198,-0.005918986445500818,0.009375228011088366,-0.006337505318941172,-0.010702147784537708
2019-10-01,-0.03670067199651361,-0.03037255409306372,-0.05824836074007278,-0.0666827052559199,-0.019121365970738102
2019-10-02,0.01722913117449032,0.017541828424831207,0.0008571158262546952,0.006502978377353363,0.01144589297243015
2019-10-03,-0.021961548407279596,0.0052251799776839025,0.007795975862298743,-0.001850523142143068,-0.005002765261008624
2019-10-04,0.00558949145902643,-0.022671853760548144,-0.012986249667291339,-0.021734821616037237,-0.03930873539070312
2019-10-07,-0.004277560394491453,0.021021425775123115,0.017700493209043655,0.004296599712695137,0.02669329528548925
2019-10-08,0.02959724302978617,0.03243693738134579,0.02558557658284033,0.01514653665468435,0.05087935840321256
2019-10-09,0.00932080869356966,0.01836423615340843,0.020295808617338817,0.03204117779460636,-0.0006874090944434252
2019-10-10,0.02794505708958006,0.02178674932570135,0.04666118678397235,0.02215451415524794,0.09132552711274555
2019-10-11,0.0053783952875186,-0.004580508935734473,-0.007197258542531948,-0.008930842516599258,0.01383837718929426
2019-10-14,0.01192826167320149,0.0008599128848141291,0.0035586627804131687,0.03669890720737401,0.06999522175135975
2019-10-15,0.010184347335278066,0.007705186664749064,0.008378214354782365,0.01694202180489679,-0.023389142355079273
2019-10-16,-0.0037993344354926295,-0.0241154844482796,-0.007847613687625543,-0.0005306419669977025,-0.022021607938086496
2019-10-17,0.03311747968944445,0.006610874099540087,-0.0065468602826092015,0.006853237491950548,0.0503446513873671
2019-10-18,0.03533368048822316,0.018164364912326425,0.03374649196080748,0.026024322284295964,0.026452553422515956
2019-10-21,0.019201798893769828,0.0218486898695196,-0.004541349572102615,0.0286406161988233,0.06028474835460118
2019-10-22,-0.011221269874325923,-0.00205110121889418,0.0022195111528180433,0.0027128374777221076,-0.021644049418438893
2019-10-23,-0.012149765635025123,-0.008203889032944778,0.007929089876144158,0.008277285879999319,-0.014221048161761618
2019-10-24,0.016944872701800895,-0.02558815589371466,0.007500686949865942,-0.026740539530992424,-0.007315400890001489
2019-10-25,-0.021181534666666835,-0.030944783001343623,-0.0062020835371325855,-0.021266149658354938,-0.004517420696113494
2019-10-28,0.0004430589225230541,0.006887737838740193,0.004534601653162218,-0.015907389792243487,0.034957096909356666
2019-10-29,-0.008564308271079124,-0.02586294703014247,-0.02114281219141334,0.004818870651457363,0.017010562512313587
2019-10-30,-0.0056392775241783655,-0.00805464290939295,-0.010000010468117493,0.024015050895351386,0.010266387222300333
2019-10-31,0.010057713665027057,0.02063333881857332,0.01635915372977559,0.010593495176780543,0.007466515596401324
2019-11-01,-5.4456832776939024e-05,-0.00019258214758388625,0.009537333794206848,0.005348758011871624,0.0292313462419016
2019-11-04,-0.00023820442651634188,0.0012028441346318974,-0.026149182031431573,0.001191725161692192,0.004664511717265674
2019-11-05,0.02150688170120807,-0.023134546768211584,0.022584020855662024,0.006726530351288229,0.05315404992308226
2019-11-06,-0.01957364421645369,-0.0048434141527764485,-0.02224623671384862,-0.025084378616698877,0.04623928319498338
2019-11-07,-0.0024549070106659743,0.0015268844357185785,0.011586564063689408,0.01324263998816888,0.010369339769110919
2019-11-08,0.008745811180412622,0.03775626371371832,0.0205471761435434,0.02370925572917204,0.053548809394318386
2019-11-11,0.023674196976808837,0.031880180739578545,0.03128660757061996,0.009281667072996935,0.0807253266475143
2019-11-12,-0.021719262170250553,-0.01035913377792097,-0.021635371729753605,-0.01783554879448479,-0.0075440269779860625
2019-11-13,0.007866841453442186,0.011175898066964729,0.02933156402584647,0.025393432684873707,0.009707217716441674
2019-11-14,0.020823059475399086,0.029987665630925253,0.004634501127247281,0.021900065919100875,0.04110504758514
2019-11-15,-0.004609427523603826,0.015263203402917425,0.004196358091058672,0.006851760937439,-0.0030584727522279254
2019-11-18,0.0017029329693749595,-0.012895691951908872,-0.025158676303517424,0.009017484530736475,-0.03487518850791904
2019-11-19,-0.018595702412851578,-0.04046120443642576,-0.03416560837586902,-0.05026932093431302,0.02693314567610483
2019-11-20,0.02174488803604091,0.005985133526208664,0.03933570830507693,0.03943438849518932,0.017380978844803163
2019-11-21,-0.04899439451689458,-0.002693444864122485,-0.034296341316712775,-0.05092170369427362,-0.003373984960010512
2019-11-22,0.05056967462408979,0.0526214394575919,0.048512888134878196,0.05387641568484214,0.07935999666593907
2019-11-25,0.016687451261709674,0.015284161823975628,0.013849794063837573,0.012114068484508467,-0.009532278941573269
2019-11-26,-0.004268988845232524,-0.024752146667459396,-0.01493348920740456,-0.029479606353865262,-0.04885637634120921
2019-11-27,0.005015214117591427,0.02197354963600029,0.02460146794416218,-0.005964293287120559,-0.020707209362919365
2019-11-28,0.020353053491034556,0.0011854510082314196,0.003525809949394665,0.01356506814375602,-0.0196917582431535
2019-11-29,0.0035130594301442386,-0.01479192396036677,-0.014393847546059324,-0.005425609315868329,-0.057739397720480756
2019-12-02,0.010268025006599846,0.007005710830867207,0.01381798208360574,0.013495694413580006,0.05811821246387616
2019-12-03,0.003913177590284089,-0.002657864732563908,0.0014081095992883874,0.008891806578875228,0.005612295927480471
2019-12-04,0.0022071404715251486,-0.007384373586606929,-0.011910059196768907,-0.029122972165994576,0.052800147296862
2019-12-05,-0.023685037098322814,-0.024742425246958577,-0.028894453420259647,-0.010476659664236943,-0.03231665842942211
2019-12-06,0.02654100488619915,0.009414772837679886,0.016151385109385297,0.001486089129629109,0.09111078254360372
2019-12-09,-0.02255084500951554,-0.010826218589842895,-0.0036135041793557976,-0.001741363535490037,-0.017678406629724197
2019-12-10,-0.001228050437000916,7.798929319013936e-05,-0.0023288696481725824,0.013362315751735743,0.07569223739375941
2019-12-11,-0.009849089176575454,-0.024280591582338196,-0.01620349651330133,0.024076777405001693,-0.03513793836536916
2019-12-12,0.034430377932634704,0.045575686275325156,0.0253728856278439,0.03770892135046933,0.08835489259399787
2019-12-13,-0.006253608008471856,-0.006558775528130223,-0.012901442597430202,-0.024773243657850608,-0.03129582656789365
2019-12-16,-0.02328342780026149,-0.014936971999725435,-0.02458271896376052,-0.016070911105926178,-0.07280825549365466
2019-12-17,0.008058807427454573,0.01670366613132468,-0.015936909870900795,0.0029880973071483297,0.04303584852734743
2019-12-18,-0.022995182052976126,0.006746174592348941,0.0021411974168183967,-0.01191562906436583,-0.01105293572185162
2019-12-19,0.012643701542656371,0.009863641174539195,0.015755279372786868,-0.0020999400961759784,0.018029615527082266
2019-12-20,-0.027108916700881558,-0.019424893622442374,-0.029725164584589514,-0.03524866585248099,0.014984637582405647
